branch,address,latitude,longitude,district,forecast_day,hour,temperature,content,wind,humidity,uv_index
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,10,28°,Mưa,TTN 17 km/h,90%,1.2 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,11,30°,Có mây,TTN 19 km/h,78%,2.6 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,12,28°,Mưa,TTN 20 km/h,85%,2.1 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,13,30°,Có mây,TTN 20 km/h,79%,2.7 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,14,29°,Mưa,TTN 20 km/h,84%,1.3 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,15,30°,Mưa,TTN 20 km/h,75%,0.7 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,16,29°,Mưa,TTN 20 km/h,81%,0.5 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,17,29°,Mưa,TTN 19 km/h,79%,0.3 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,18,28°,Có mây,TN 17 km/h,81%,0.1 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,19,28°,Có mây,TN 17 km/h,83%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,20,27°,Có mây,TN 15 km/h,88%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,21,27°,Có mây,TN 15 km/h,87%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,22,27°,Có mây,TN 13 km/h,88%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,23,26°,Có mây,TN 13 km/h,92%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,14,31°,Mưa rào,T 20 km/h,75%,1.6 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,15,30°,Mưa,T 19 km/h,73%,1.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,16,31°,Có mây,TTN 17 km/h,71%,1.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,17,31°,Có mây,TTN 19 km/h,71%,0.5 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,18,30°,Mưa,TTN 22 km/h,81%,0.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,19,29°,Có mây,TTN 22 km/h,81%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,20,28°,Mưa,TTN 22 km/h,83%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,21,28°,Mưa,T 22 km/h,84%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,22,28°,Có mây,T 20 km/h,86%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,23,28°,Có mây,T 20 km/h,87%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,00,28°,Có mây,T 19 km/h,86%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,01,28°,Có mây,T 19 km/h,87%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,02,27°,Có mây,T 19 km/h,88%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,03,27°,Có mây,T 19 km/h,89%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,04,27°,Có mây,T 19 km/h,90%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,05,27°,Có mây,T 19 km/h,90%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,06,27°,Có mây,T 20 km/h,92%,0.1 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,07,27°,Mưa,T 22 km/h,88%,0.3 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,08,28°,Có mây,T 22 km/h,85%,1.5 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,09,29°,Nhiều mây,T 20 km/h,81%,3.1 (Trung bình)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,10,29°,Mây từng đợt,T 20 km/h,79%,6.1 (Cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,11,30°,Nhiều mây,TTN 20 km/h,74%,8.6 (Rất cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,12,29°,Mưa,TTN 20 km/h,84%,3.8 (Trung bình)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,13,31°,Nhiều mây,TTN 22 km/h,72%,6.5 (Cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,14,32°,Nhiều mây,TTN 22 km/h,67%,5.1 (Trung bình)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,15,31°,Mưa,T 22 km/h,72%,1.4 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,16,30°,Có mây,T 22 km/h,73%,1.5 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,17,29°,Mưa,T 22 km/h,81%,0.3 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,18,29°,Có mây,TTN 22 km/h,82%,0.1 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,19,28°,Có mây,TTN 20 km/h,86%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,20,27°,Mưa,TTN 20 km/h,89%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,21,28°,Mưa rào,TTN 20 km/h,86%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,22,28°,Có mây,TTN 20 km/h,86%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,23,28°,Có mây,TTN 20 km/h,89%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,00,27°,Có mây,TTN 19 km/h,89%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,01,27°,Có mây,TTN 19 km/h,90%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,02,27°,Có mây,TTN 17 km/h,90%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,03,27°,Nhiều mây,TTN 17 km/h,91%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,04,27°,Mây từng đợt,TTN 17 km/h,91%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,05,27°,Nhiều mây,TTN 17 km/h,92%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,06,26°,Có mây,TTN 19 km/h,95%,0.1 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,07,27°,Mưa,TTN 20 km/h,92%,0.3 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,08,28°,Có mây,TTN 20 km/h,87%,1.5 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,09,29°,Nhiều mây,TTN 19 km/h,83%,3.0 (Trung bình)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,10,28°,Mưa,TTN 19 km/h,89%,2.3 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,11,30°,Mây từng đợt,TTN 20 km/h,79%,10.1 (Rất cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,12,31°,Mây từng đợt,TTN 20 km/h,74%,12.6 (Cực độ)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,13,32°,Nắng nhẹ,TTN 22 km/h,70%,11.0 (Cực độ)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,14,31°,Mây từng đợt,TTN 22 km/h,73%,7.2 (Cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,15,30°,Mưa,TTN 20 km/h,82%,1.3 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,16,29°,Mưa,TTN 20 km/h,82%,0.6 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,17,29°,Có mây,TTN 20 km/h,82%,0.5 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,18,28°,Có mây,TTN 20 km/h,84%,0.1 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,19,28°,Có mây,TTN 19 km/h,85%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,20,28°,Có mây,TTN 19 km/h,87%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,21,28°,Có mây,TTN 17 km/h,87%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,22,28°,Có mây,TTN 17 km/h,87%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,23,28°,Có mây,TTN 17 km/h,87%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,14,33°,Có mây,T 19 km/h,61%,3.3 (Trung bình)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,15,32°,Có mây,T 17 km/h,64%,1.6 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,16,31°,Có mây,TTN 15 km/h,67%,0.7 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,17,30°,Có mây,TTN 17 km/h,71%,0.4 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,18,29°,Mưa,TTN 17 km/h,80%,0.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,19,28°,Có mây,TTN 17 km/h,83%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,20,28°,Mưa dông,TTN 15 km/h,86%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,21,27°,Có mây,TTN 13 km/h,88%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,22,27°,Mưa dông,TTN 13 km/h,91%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,23,27°,Có mây,TTN 11 km/h,92%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,00,27°,Có mây,TTN 11 km/h,92%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,01,27°,Có mây,TTN 11 km/h,92%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,02,26°,Mưa rào,TTN 11 km/h,92%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,03,26°,Có mây,TTN 11 km/h,93%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,04,26°,Có mây,TTN 11 km/h,98%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,05,26°,Có mây,TTN 11 km/h,95%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,06,26°,Có mây,TTN 11 km/h,95%,0.1 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,07,27°,Có mây,TTN 11 km/h,93%,0.6 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,08,28°,Có mây,TTN 15 km/h,87%,1.2 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,09,29°,Có mây,TTN 17 km/h,80%,1.1 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,10,30°,Có mây,TTN 19 km/h,76%,2.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,11,28°,Mưa,TTN 20 km/h,89%,2.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,12,28°,Mưa,T 20 km/h,89%,2.2 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,13,29°,Có mây,T 20 km/h,77%,2.6 (Trung bình)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,14,30°,Mưa,TTN 22 km/h,73%,1.6 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,15,31°,Mưa,TN 22 km/h,76%,0.9 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,16,30°,Có mây,TN 20 km/h,73%,1.2 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,17,28°,Mưa,TN 20 km/h,84%,0.2 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,18,27°,Mưa,TN 19 km/h,91%,0.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,19,28°,Có mây,TN 17 km/h,82%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,20,27°,Có mây,TN 17 km/h,84%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,21,27°,Mưa rào,TN 15 km/h,85%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,22,27°,Có mây,TTN 15 km/h,89%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,23,27°,Có mây,TTN 15 km/h,91%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,00,27°,Có mây,TN 13 km/h,92%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,01,27°,Có mây,TN 13 km/h,92%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,02,27°,Có mây,TN 13 km/h,93%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,03,26°,Có mây,TN 13 km/h,98%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,04,26°,Nhiều mây,TN 11 km/h,94%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,05,26°,Có mây,TN 11 km/h,94%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,06,27°,Có mây,TN 11 km/h,95%,0.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,07,27°,Có mây,TN 13 km/h,93%,0.4 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,08,28°,Mưa,TN 15 km/h,88%,0.6 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,09,29°,Có mây,TTN 19 km/h,81%,1.1 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,10,29°,Mưa,TTN 20 km/h,86%,1.4 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,11,30°,Có mây,TTN 20 km/h,75%,2.5 (Trung bình)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,12,31°,Có mây,TTN 22 km/h,72%,2.9 (Trung bình)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,13,32°,Có mây,TTN 22 km/h,67%,2.5 (Trung bình)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,14,31°,Mưa,TTN 22 km/h,79%,1.4 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,15,29°,Mưa,TTN 22 km/h,85%,0.8 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,16,29°,Có mây,TTN 22 km/h,78%,1.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,17,29°,Có mây,TTN 20 km/h,78%,0.5 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,18,29°,Mưa,TTN 19 km/h,80%,0.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,19,28°,Có mây,TTN 17 km/h,83%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,20,27°,Có mây,TTN 17 km/h,86%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,21,27°,Có mây,TN 15 km/h,88%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,22,27°,Có mây,TN 15 km/h,90%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,2 ngày tới,23,27°,Mưa dông,TN 13 km/h,91%,
PHAN XÍCH LONG,266-268-270 PHAN XÍCH LONG PHƯỜNG 7 Quận Phú Nhuận,10.797366,106.691138,Phú Nhuận,hôm nay,14,33°,Có mây,T 19 km/h,61%,3.3 (Trung bình)
PHAN XÍCH LONG,266-268-270 PHAN XÍCH LONG PHƯỜNG 7 Quận Phú Nhuận,10.797366,106.691138,Phú Nhuận,hôm nay,15,32°,Có mây,T 17 km/h,64%,1.6 (Thấp)
PHAN XÍCH LONG,266-268-270 PHAN XÍCH LONG PHƯỜNG 7 Quận Phú Nhuận,10.797366,106.691138,Phú Nhuận,hôm nay,16,31°,Có mây,TTN 15 km/h,67%,0.7 (Thấp)
